"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"png_get_sCAL","FunctionDecl",943,957,"png_uint_32 (png_const_structrp, png_const_inforp, int *, double *, double *)","png get s CAL","get : Operations as part of Data structure","png","402943420278"
"png_get_sCAL_s","FunctionDecl",959,973,"png_uint_32 (png_const_structrp, png_const_inforp, int *, png_charpp, png_charpp)","png get s CAL s","get : Operations as part of Data structure","png","402374232264"
"png_get_pHYs","FunctionDecl",977,1008,"png_uint_32 (png_const_structrp, png_const_inforp, png_uint_32 *, png_uint_32 *, int *)","png get p HYs","get : Operations as part of Data structure","png","401531944068"
"png_get_PLTE","FunctionDecl",1011,1027,"png_uint_32 (png_const_structrp, png_inforp, png_colorp *, int *)","png get PLTE","get : Operations as part of Data structure","png","402555370690"
"png_get_sBIT","FunctionDecl",1030,1044,"png_uint_32 (png_const_structrp, png_inforp, png_color_8p *)","png get s BIT","get : Operations as part of Data structure | bit : Data-Structure and its Components","png","402775822913"
"png_get_text","FunctionDecl",1048,1070,"int (png_const_structrp, png_inforp, png_textp *, int *)","png get text","get : Operations as part of Data structure","png | text","404130711134"
"png_get_tIME","FunctionDecl",1074,1088,"png_uint_32 (png_const_structrp, png_inforp, png_timep *)","png get t IME","get : Operations as part of Data structure","png","401344413960"
"png_get_tRNS","FunctionDecl",1092,1134,"png_uint_32 (png_const_structrp, png_inforp, png_bytep *, int *, png_color_16p *)","png get t RNS","get : Operations as part of Data structure","png","403961857354"
"png_get_unknown_chunks","FunctionDecl",1138,1149,"int (png_const_structrp, png_inforp, png_unknown_chunkpp)","png get unknown chunks","get : Operations as part of Data structure","png","400883567903"
"png_get_rgb_to_gray_status","FunctionDecl",1153,1157,"png_byte (png_const_structrp)","png get rgb to gray status","get : Operations as part of Data structure","png | rgb | gray","403827688914"
"png_get_user_chunk_ptr","FunctionDecl",1161,1165,"png_voidp (png_const_structrp)","png get user chunk ptr","get : Operations as part of Data structure","png | chunk","402375909550"
"png_get_compression_buffer_size","FunctionDecl",1168,1189,"size_t (png_const_structrp)","png get compression buffer size","get : Operations as part of Data structure | buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","png | compression","401788167044"
"png_get_user_width_max","FunctionDecl",1194,1198,"png_uint_32 (png_const_structrp)","png get user width max","get : Operations as part of Data structure | max : Operations as part of Data structure","png","401786015129"
"png_get_user_height_max","FunctionDecl",1200,1204,"png_uint_32 (png_const_structrp)","png get user height max","get : Operations as part of Data structure | height : Data-Structure and its Components | max : Operations as part of Data structure","png","402734290142"
"png_get_chunk_cache_max","FunctionDecl",1207,1211,"png_uint_32 (png_const_structrp)","png get chunk cache max","get : Operations as part of Data structure | max : Operations as part of Data structure","png | chunk","401723018785"
"png_get_chunk_malloc_max","FunctionDecl",1214,1218,"png_alloc_size_t (png_const_structrp)","png get chunk malloc max","get : Operations as part of Data structure | malloc : Time Complexity / Space Complexity/ Memory/ Exception | max : Operations as part of Data structure","png | chunk","402676667234"
"png_get_io_state","FunctionDecl",1223,1227,"png_uint_32 (png_const_structrp)","png get io state","get : Operations as part of Data structure","png","402468885722"
"png_get_io_chunk_type","FunctionDecl",1229,1233,"png_uint_32 (png_const_structrp)","png get io chunk type","get : Operations as part of Data structure","png | chunk","401486752351"
"png_get_palette_max","FunctionDecl",1238,1245,"int (png_const_structp, png_const_infop)","png get palette max","get : Operations as part of Data structure | max : Operations as part of Data structure","png | palette","402002398008"
"png_ptr","DeclRefExpr",23,23,"png_const_structrp","png ptr","","png","404126020842"
"info_ptr","DeclRefExpr",23,23,"png_const_inforp","info ptr","","","401884356686"
"info_ptr","DeclRefExpr",24,24,"png_const_inforp","info ptr","","","402526939245"
"flag","DeclRefExpr",24,24,"png_uint_32","flag","","","401848405952"
"png_ptr","DeclRefExpr",32,32,"png_const_structrp","png ptr","","png","401110072443"
"info_ptr","DeclRefExpr",32,32,"png_const_inforp","info ptr","","","402299653072"
"info_ptr","DeclRefExpr",33,33,"png_const_inforp","info ptr","","","401921950300"
"png_ptr","DeclRefExpr",42,42,"png_const_structrp","png ptr","","png","403566625429"
"info_ptr","DeclRefExpr",42,42,"png_const_inforp","info ptr","","","401228043533"
"info_ptr","DeclRefExpr",43,43,"png_const_inforp","info ptr","","","401482454042"
"png_ptr","DeclRefExpr",54,54,"png_const_structrp","png ptr","","png","401892663999"
"info_ptr","DeclRefExpr",54,54,"png_const_inforp","info ptr","","","403716469469"
"info_ptr","DeclRefExpr",55,55,"png_const_inforp","info ptr","","","403167721503"
"png_ptr","DeclRefExpr",63,63,"png_const_structrp","png ptr","","png","401577910353"
"info_ptr","DeclRefExpr",63,63,"png_const_inforp","info ptr","","","403842839842"
"info_ptr","DeclRefExpr",64,64,"png_const_inforp","info ptr","","","401464036605"
"png_ptr","DeclRefExpr",72,72,"png_const_structrp","png ptr","","png","401335177778"
"info_ptr","DeclRefExpr",72,72,"png_const_inforp","info ptr","","","403520578099"
"info_ptr","DeclRefExpr",73,73,"png_const_inforp","info ptr","","","402098524991"
"png_ptr","DeclRefExpr",81,81,"png_const_structrp","png ptr","","png","402590163481"
"info_ptr","DeclRefExpr",81,81,"png_const_inforp","info ptr","","","403071065774"
"info_ptr","DeclRefExpr",82,82,"png_const_inforp","info ptr","","","403786922218"
"png_ptr","DeclRefExpr",90,90,"png_const_structrp","png ptr","","png","401620096364"
"info_ptr","DeclRefExpr",90,90,"png_const_inforp","info ptr","","","403878333535"
"info_ptr","DeclRefExpr",91,91,"png_const_inforp","info ptr","","","402469992652"
"png_ptr","DeclRefExpr",99,99,"png_const_structrp","png ptr","","png","401202510361"
"info_ptr","DeclRefExpr",99,99,"png_const_inforp","info ptr","","","401307438158"
"info_ptr","DeclRefExpr",100,100,"png_const_inforp","info ptr","","","400123483938"
