"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"png_uint_32","TypeRef",1484,1484,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",1484,1484,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",1485,1485,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",1485,1485,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",1485,1485,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",1485,1485,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",1491,1491,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",1492,1492,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",1493,1493,"png_uint_32","png uint 32","","png","2400711878239"
"png_byte","TypeRef",1501,1501,"png_byte","png byte","byte : Time Complexity / Space Complexity/ Memory/ Exception","png","2401496586906"
"png_byte","TypeRef",1540,1540,"png_byte","png byte","byte : Time Complexity / Space Complexity/ Memory/ Exception","png","2401496586906"
"png_uint_32","TypeRef",1569,1569,"png_uint_32","png uint 32","","png","2400711878239"
"uInt","TypeRef",1592,1592,"uInt","u Int","int : Properties of Datastructure / Function / Blocks","","2402598751765"
"uInt","TypeRef",1592,1592,"uInt","u Int","int : Properties of Datastructure / Function / Blocks","","2402598751765"
"uInt","TypeRef",1595,1595,"uInt","u Int","int : Properties of Datastructure / Function / Blocks","","2402598751765"
"uInt","TypeRef",1598,1598,"uInt","u Int","int : Properties of Datastructure / Function / Blocks","","2402598751765"
"uInt","TypeRef",1601,1601,"uInt","u Int","int : Properties of Datastructure / Function / Blocks","","2402598751765"
"size_t","TypeRef",1605,1605,"size_t","size t","size : Data-Structure and its Components","","2400948801090"
"size_t","TypeRef",1606,1606,"size_t","size t","size : Data-Structure and its Components","","2400948801090"
"png_uint_32","TypeRef",1607,1607,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",1608,1608,"png_uint_32","png uint 32","","png","2400711878239"
"png_uint_32","TypeRef",1609,1609,"png_uint_32","png uint 32","","png","2400711878239"
"png_byte","TypeRef",1614,1614,"png_byte","png byte","byte : Time Complexity / Space Complexity/ Memory/ Exception","png","2401496586906"
"uLong","TypeRef",1623,1623,"uLong","u Long","long : Properties of Datastructure / Function / Blocks","","2403703718533"
"png_uint_32","TypeRef",1652,1652,"png_uint_32","png uint 32","","png","2400711878239"
"size_t","TypeRef",1673,1673,"size_t","size t","size : Data-Structure and its Components","","2400948801090"
"size_t","TypeRef",1676,1676,"size_t","size t","size : Data-Structure and its Components","","2400948801090"
"png_uint_32","TypeRef",1681,1681,"png_uint_32","png uint 32","","png","2400711878239"
"png_structp","TypeRef",1702,1702,"png_structp","png structp","","png","2401468294849"
"png_bytep","TypeRef",1702,1702,"png_bytep","png bytep","","png","2400805120633"
"size_t","TypeRef",1702,1702,"size_t","size t","size : Data-Structure and its Components","","2400948801090"
"png_const_structp","TypeRef",1704,1704,"png_const_structp","png const structp","const : Properties of Datastructure / Function / Blocks","png","2401221554703"
"png_store","TypeRef",1705,1705,"png_store","png store","store : Time Complexity / Space Complexity/ Memory/ Exception","png","2400884909716"
"png_store","TypeRef",1714,1714,"png_store","png store","store : Time Complexity / Space Complexity/ Memory/ Exception","png","2400884909716"
"png_structp","TypeRef",1714,1714,"png_structp","png structp","","png","2401468294849"
"png_infop","TypeRef",1714,1714,"png_infop","png infop","","png","2402362571021"
"png_uint_32","TypeRef",1727,1727,"png_uint_32","png uint 32","","png","2400711878239"
"size_t","TypeRef",1728,1728,"size_t","size t","size : Data-Structure and its Components","","2400948801090"
