"Symbol","Type","Start line","End line","Data type","Identifier tokens","Program Domain matches","Problem Domain matches","Symbol id"
"png_get_uint_31","UnexposedExpr",544,544,"png_uint_32 (*)(png_const_structrp, png_const_bytep)","png get uint 31","get : Operations as part of Data structure","png","601973222439"
"png_ptr","UnexposedExpr",544,544,"const png_struct *","png ptr","","png","602466231538"
"png_ptr","UnexposedExpr",544,544,"png_struct *","png ptr","","png","603820614896"
"chunk_length","UnexposedExpr",544,544,"png_const_bytep","chunk length","length : Operations as part of Algorithms","chunk","602661785402"
"chunk_length","UnexposedExpr",544,544,"png_byte *","chunk length","length : Operations as part of Algorithms","chunk","601901879996"
"png_reset_crc","UnexposedExpr",545,545,"void (*)(png_structrp)","png reset crc","reset : Operations as part of Algorithms","png | crc","600495401386"
"png_ptr","UnexposedExpr",545,545,"png_struct *","png ptr","","png","604140099548"
"png_crc_read","UnexposedExpr",546,546,"void (*)(png_structrp, png_bytep, png_uint_32)","png crc read","read : Operations as part of Data structure","png | crc","602125126067"
"png_ptr","UnexposedExpr",546,546,"png_struct *","png ptr","","png","604073949433"
"chunk_tag","UnexposedExpr",546,546,"png_byte *","chunk tag","","chunk","600607303435"
"png_ptr","UnexposedExpr",547,547,"png_struct *","png ptr","","png","600901928968"
"png_ptr","UnexposedExpr",548,548,"png_struct *","png ptr","","png","601014457152"
"chunk_name","UnexposedExpr",550,550,"png_uint_32","chunk name","","chunk","602549244597"
"png_ptr","UnexposedExpr",550,550,"png_struct *","png ptr","","png","601413449991"
"png_ptr","UnexposedExpr",552,552,"png_struct *","png ptr","","png","602246322459"
"flags","UnexposedExpr",554,554,"png_uint_32","flags","","","604165798857"
"png_ptr","UnexposedExpr",554,554,"png_struct *","png ptr","","png","600148154728"
"png_error","UnexposedExpr",555,555,"void (*)(png_const_structrp, png_const_charp) __attribute__((noreturn))","png error","error : Time Complexity / Space Complexity/ Memory/ Exception","png","602118257241"
"png_ptr","UnexposedExpr",555,555,"const png_struct *","png ptr","","png","602755420139"
"png_ptr","UnexposedExpr",555,555,"png_struct *","png ptr","","png","603589775118"
"png_ptr","UnexposedExpr",560,560,"png_struct *","png ptr","","png","601983413409"
"push_length","UnexposedExpr",560,560,"png_uint_32","push length","push : Operations as part of Algorithms | length : Operations as part of Algorithms","","600147972763"
"png_ptr","UnexposedExpr",560,560,"png_struct *","png ptr","","png","601455933374"
"idat_size","UnexposedExpr",563,563,"png_uint_32","idat size","size : Data-Structure and its Components","idat","603077883623"
"png_ptr","UnexposedExpr",563,563,"png_struct *","png ptr","","png","603760626229"
"save_buffer_size","UnexposedExpr",563,563,"size_t","save buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","601387822271"
"png_ptr","UnexposedExpr",563,563,"png_struct *","png ptr","","png","604269054013"
"save_buffer_size","UnexposedExpr",565,565,"size_t","save buffer size","buffer : Time Complexity / Space Complexity/ Memory/ Exception | size : Data-Structure and its Components","","600684347337"
"png_ptr","UnexposedExpr",565,565,"png_struct *","png ptr","","png","602365936859"
"idat_size","UnexposedExpr",566,566,"png_uint_32","idat size","size : Data-Structure and its Components","idat","601295025809"
"png_ptr","UnexposedExpr",566,566,"png_struct *","png ptr","","png","603635847753"
"idat_size","UnexposedExpr",574,574,"unsigned long","idat size","size : Data-Structure and its Components","idat","602169550303"
"idat_size","UnexposedExpr",574,574,"png_uint_32","idat size","size : Data-Structure and its Components","idat","603100755532"
"save_size","UnexposedExpr",574,574,"size_t","save size","size : Data-Structure and its Components","","603914364338"
"idat_size","UnexposedExpr",575,575,"png_uint_32","idat size","size : Data-Structure and its Components","idat","601277663525"
"save_size","UnexposedExpr",578,578,"size_t","save size","size : Data-Structure and its Components","","601748085867"
"png_calculate_crc","UnexposedExpr",580,580,"void (*)(png_structrp, png_const_bytep, size_t)","png calculate crc","","png | crc","602214661204"
"png_ptr","UnexposedExpr",580,580,"png_struct *","png ptr","","png","604013022519"
"save_buffer_ptr","UnexposedExpr",580,580,"png_const_bytep","save buffer ptr","buffer : Time Complexity / Space Complexity/ Memory/ Exception","","600130732527"
